NDUFA6|---	ParalogV3_020329	chr22:42090653-42090673_-|chr4:66244516-66244539_+	ParalogV3_020333	chr22:42090654-42090674_-|chr4:66244516-66244539_+
CMPK1|---	ParalogV3_020378	chr1:47374912-47374932_+|chr1:47375196-47375219_-	ParalogV3_020374	chr1:47374913-47374933_+|chr1:47375196-47375219_-
CMPK1|---	ParalogV3_020379	chr1:47374912-47374932_+|chr1:47376725-47376748_-	ParalogV3_020375	chr1:47374913-47374933_+|chr1:47376725-47376748_-
CMPK1|---	ParalogV3_020380	chr1:47374912-47374932_+|chr1:47372995-47373018_-	ParalogV3_020376	chr1:47374913-47374933_+|chr1:47372995-47373018_-
CMPK1|---	ParalogV3_020381	chr1:47374912-47374932_+|chr6:127347629-127347652_+	ParalogV3_020377	chr1:47374913-47374933_+|chr6:127347629-127347652_+
PPP1R10|---	ParalogV3_020622	chr6:30601535-30601555_+|chr6:30604480-30604503_-	ParalogV3_020626	chr6:30601536-30601556_+|chr6:30604480-30604503_-
PPP1R10|---	ParalogV3_020623	chr6:30601535-30601555_+|chr6:30605039-30605062_+	ParalogV3_020627	chr6:30601536-30601556_+|chr6:30605039-30605062_+
PPP1R10|---	ParalogV3_020624	chr6:30601535-30601555_+|chr6:30604204-30604227_-	ParalogV3_020628	chr6:30601536-30601556_+|chr6:30604204-30604227_-
PPP1R10|---	ParalogV3_020625	chr6:30601535-30601555_+|chr9:12656352-12656375_+	ParalogV3_020629	chr6:30601536-30601556_+|chr9:12656352-12656375_+
PNP|---	ParalogV3_021045	chr14:20474910-20474930_+|chr14:20476373-20476396_+	ParalogV3_021049	chr14:20474911-20474931_+|chr14:20476373-20476396_+
PNP|---	ParalogV3_021046	chr14:20474910-20474930_+|chr14:20474464-20474487_+	ParalogV3_021050	chr14:20474911-20474931_+|chr14:20474464-20474487_+
PNP|---	ParalogV3_021047	chr14:20474910-20474930_+|chr14:20472299-20472322_+	ParalogV3_021051	chr14:20474911-20474931_+|chr14:20472299-20472322_+
PNP|---	ParalogV3_021048	chr14:20474910-20474930_+|chr19:22811772-22811795_-	ParalogV3_021052	chr14:20474911-20474931_+|chr19:22811772-22811795_-
DAP|---	ParalogV3_021069	chr5:10761000-10761020_+|chr5:10748219-10748242_+	ParalogV3_021073	chr5:10761001-10761021_+|chr5:10748219-10748242_+
DAP|---	ParalogV3_021070	chr5:10761000-10761020_+|chr5:10748250-10748273_-	ParalogV3_021074	chr5:10761001-10761021_+|chr5:10748250-10748273_-
DAP|---	ParalogV3_021071	chr5:10761000-10761020_+|chr5:10680731-10680754_+	ParalogV3_021075	chr5:10761001-10761021_+|chr5:10680731-10680754_+
DAP|---	ParalogV3_021072	chr5:10761000-10761020_+|chr15:87764849-87764872_-	ParalogV3_021076	chr5:10761001-10761021_+|chr15:87764849-87764872_-
NME1|---	ParalogV3_021099	chr17:51154393-51154413_+|chr17:51155663-51155686_-	ParalogV3_021103	chr17:51154394-51154414_+|chr17:51155663-51155686_-
NME1|---	ParalogV3_021100	chr17:51154393-51154413_+|chr17:51161718-51161741_+	ParalogV3_021104	chr17:51154394-51154414_+|chr17:51161718-51161741_+
NME1|---	ParalogV3_021101	chr17:51154393-51154413_+|chr17:51161789-51161812_+	ParalogV3_021105	chr17:51154394-51154414_+|chr17:51161789-51161812_+
NME1|---	ParalogV3_021102	chr17:51154393-51154413_+|chr7:47145958-47145981_+	ParalogV3_021106	chr17:51154394-51154414_+|chr7:47145958-47145981_+
MRPL11|---	ParalogV3_021183	chr11:66437147-66437167_+|chr11:66437427-66437450_-	ParalogV3_021187	chr11:66437148-66437168_+|chr11:66437427-66437450_-
MRPL11|---	ParalogV3_021184	chr11:66437147-66437167_+|chr11:66436097-66436120_-	ParalogV3_021188	chr11:66437148-66437168_+|chr11:66436097-66436120_-
MRPL11|---	ParalogV3_021185	chr11:66437147-66437167_+|chr11:66436013-66436036_-	ParalogV3_021189	chr11:66437148-66437168_+|chr11:66436013-66436036_-
MRPL11|---	ParalogV3_021186	chr11:66437147-66437167_+|chr21:39379724-39379747_+	ParalogV3_021190	chr11:66437148-66437168_+|chr21:39379724-39379747_+
CDH2|---	ParalogV3_021264	chr18:27952146-27952166_-|chr18:27983067-27983090_-	ParalogV3_021268	chr18:27952147-27952167_-|chr18:27983067-27983090_-
CDH2|---	ParalogV3_021265	chr18:27952146-27952166_-|chr18:28147699-28147722_-	ParalogV3_021269	chr18:27952147-27952167_-|chr18:28147699-28147722_-
CDH2|---	ParalogV3_021266	chr18:27952146-27952166_-|chr18:27990302-27990325_+	ParalogV3_021270	chr18:27952147-27952167_-|chr18:27990302-27990325_+
CDH2|---	ParalogV3_021267	chr18:27952146-27952166_-|chr11:68701237-68701260_+	ParalogV3_021271	chr18:27952147-27952167_-|chr11:68701237-68701260_+
GLRX5|---	ParalogV3_021900	chr14:95535370-95535390_-|chr14:95543939-95543962_+	ParalogV3_021897	chr14:95535371-95535391_-|chr14:95543939-95543962_+
GLRX5|---	ParalogV3_021901	chr14:95535370-95535390_-|chr14:95535163-95535186_+	ParalogV3_021898	chr14:95535371-95535391_-|chr14:95535163-95535186_+
GLRX5|---	ParalogV3_021902	chr14:95535370-95535390_-|chr22:34446214-34446237_+	ParalogV3_021899	chr14:95535371-95535391_-|chr22:34446214-34446237_+
EML4|---	ParalogV3_021982	chr2:42330198-42330218_-|chr2:42295145-42295168_+	ParalogV3_021978	chr2:42330199-42330219_-|chr2:42295145-42295168_+
EML4|---	ParalogV3_021983	chr2:42330198-42330218_-|chr2:42329727-42329750_+	ParalogV3_021979	chr2:42330199-42330219_-|chr2:42329727-42329750_+
EML4|---	ParalogV3_021984	chr2:42330198-42330218_-|chr2:42328983-42329006_-	ParalogV3_021980	chr2:42330199-42330219_-|chr2:42328983-42329006_-
EML4|---	ParalogV3_021985	chr2:42330198-42330218_-|chr9:12189482-12189505_-	ParalogV3_021981	chr2:42330199-42330219_-|chr9:12189482-12189505_-
MRPL47|---	ParalogV3_023430	chr3:179588951-179588971_+|chr3:179593874-179593897_-	ParalogV3_023434	chr3:179588952-179588972_+|chr3:179593874-179593897_-
MRPL47|---	ParalogV3_023431	chr3:179588951-179588971_+|chr3:179601771-179601794_-	ParalogV3_023435	chr3:179588952-179588972_+|chr3:179601771-179601794_-
MRPL47|---	ParalogV3_023432	chr3:179588951-179588971_+|chr3:179602765-179602788_+	ParalogV3_023436	chr3:179588952-179588972_+|chr3:179602765-179602788_+
MRPL47|---	ParalogV3_023433	chr3:179588951-179588971_+|chrY:14064524-14064547_+	ParalogV3_023437	chr3:179588952-179588972_+|chrY:14064524-14064547_+
FEZ1|---	ParalogV3_023664	chr11:125489458-125489478_+|chr11:125489664-125489687_-	ParalogV3_023668	chr11:125489459-125489479_+|chr11:125489664-125489687_-
FEZ1|---	ParalogV3_023665	chr11:125489458-125489478_+|chr11:125489590-125489613_+	ParalogV3_023669	chr11:125489459-125489479_+|chr11:125489590-125489613_+
FEZ1|---	ParalogV3_023666	chr11:125489458-125489478_+|chr11:125489605-125489628_-	ParalogV3_023670	chr11:125489459-125489479_+|chr11:125489605-125489628_-
FEZ1|---	ParalogV3_023667	chr11:125489458-125489478_+|chr22:42764003-42764026_+	ParalogV3_023671	chr11:125489459-125489479_+|chr22:42764003-42764026_+
RBM33|---	ParalogV3_023782	chr7:155775027-155775047_-|chr7:155680856-155680879_+	ParalogV3_023778	chr7:155775028-155775048_-|chr7:155680856-155680879_+
RBM33|---	ParalogV3_023783	chr7:155775027-155775047_-|chr7:155766504-155766527_-	ParalogV3_023779	chr7:155775028-155775048_-|chr7:155766504-155766527_-
RBM33|---	ParalogV3_023784	chr7:155775027-155775047_-|chr7:155672859-155672882_+	ParalogV3_023780	chr7:155775028-155775048_-|chr7:155672859-155672882_+
RBM33|---	ParalogV3_023785	chr7:155775027-155775047_-|chr2:157229961-157229984_+	ParalogV3_023781	chr7:155775028-155775048_-|chr2:157229961-157229984_+
ATP6V0E2|---	ParalogV3_023952	chr7:149874146-149874166_+|chr7:149879332-149879355_+	ParalogV3_023956	chr7:149874147-149874167_+|chr7:149879332-149879355_+
ATP6V0E2|---	ParalogV3_023953	chr7:149874146-149874166_+|chr7:149879641-149879664_+	ParalogV3_023957	chr7:149874147-149874167_+|chr7:149879641-149879664_+
ATP6V0E2|---	ParalogV3_023954	chr7:149874146-149874166_+|chr7:149878664-149878687_+	ParalogV3_023958	chr7:149874147-149874167_+|chr7:149878664-149878687_+
ATP6V0E2|---	ParalogV3_023955	chr7:149874146-149874166_+|chr2:133576921-133576944_-	ParalogV3_023959	chr7:149874147-149874167_+|chr2:133576921-133576944_-
TRIAP1|---	ParalogV3_024669	chr12:120446285-120446305_-|chr12:120444944-120444967_-	ParalogV3_024673	chr12:120446286-120446306_-|chr12:120444944-120444967_-
TRIAP1|---	ParalogV3_024670	chr12:120446285-120446305_-|chr12:120444899-120444922_+	ParalogV3_024674	chr12:120446286-120446306_-|chr12:120444899-120444922_+
TRIAP1|---	ParalogV3_024671	chr12:120446285-120446305_-|chr12:120444895-120444918_+	ParalogV3_024675	chr12:120446286-120446306_-|chr12:120444895-120444918_+
TRIAP1|---	ParalogV3_024672	chr12:120446285-120446305_-|chrX:27758138-27758161_-	ParalogV3_024676	chr12:120446286-120446306_-|chrX:27758138-27758161_-
HECTD4|---	ParalogV3_024729	chr12:112162376-112162396_+|chr12:112228714-112228737_+	ParalogV3_024733	chr12:112162377-112162397_+|chr12:112228714-112228737_+
HECTD4|---	ParalogV3_024730	chr12:112162376-112162396_+|chr12:112273659-112273682_+	ParalogV3_024734	chr12:112162377-112162397_+|chr12:112273659-112273682_+
HECTD4|---	ParalogV3_024731	chr12:112162376-112162396_+|chr12:112269755-112269778_+	ParalogV3_024735	chr12:112162377-112162397_+|chr12:112269755-112269778_+
HECTD4|---	ParalogV3_024732	chr12:112162376-112162396_+|chr2:123102006-123102029_+	ParalogV3_024736	chr12:112162377-112162397_+|chr2:123102006-123102029_+
NFYC|---	ParalogV3_025011	chr1:40770808-40770828_-|chr1:40753144-40753167_+	ParalogV3_025007	chr1:40770809-40770829_-|chr1:40753144-40753167_+
NFYC|---	ParalogV3_025012	chr1:40770808-40770828_-|chr1:40770390-40770413_+	ParalogV3_025008	chr1:40770809-40770829_-|chr1:40770390-40770413_+
NFYC|---	ParalogV3_025013	chr1:40770808-40770828_-|chr1:40738833-40738856_+	ParalogV3_025009	chr1:40770809-40770829_-|chr1:40738833-40738856_+
NFYC|---	ParalogV3_025014	chr1:40770808-40770828_-|chr9:135243313-135243336_-	ParalogV3_025010	chr1:40770809-40770829_-|chr9:135243313-135243336_-
RECQL4|---	ParalogV3_026087	chr8:144511416-144511436_-|chr8:144515827-144515850_-	ParalogV3_026091	chr8:144511417-144511437_-|chr8:144515827-144515850_-
RECQL4|---	ParalogV3_026088	chr8:144511416-144511436_-|chr8:144512461-144512484_-	ParalogV3_026092	chr8:144511417-144511437_-|chr8:144512461-144512484_-
RECQL4|---	ParalogV3_026089	chr8:144511416-144511436_-|chr8:144513334-144513357_-	ParalogV3_026093	chr8:144511417-144511437_-|chr8:144513334-144513357_-
RECQL4|---	ParalogV3_026090	chr8:144511416-144511436_-|chrX:153187140-153187163_-	ParalogV3_026094	chr8:144511417-144511437_-|chrX:153187140-153187163_-
RRN3|---	ParalogV3_029351	chr16:15061727-15061747_+|chr16:15061887-15061910_-	ParalogV3_029355	chr16:15061728-15061748_+|chr16:15061887-15061910_-
RRN3|---	ParalogV3_029352	chr16:15061727-15061747_+|chr16:15073064-15073087_-	ParalogV3_029356	chr16:15061728-15061748_+|chr16:15073064-15073087_-
RRN3|---	ParalogV3_029353	chr16:15061727-15061747_+|chr16:15074721-15074744_+	ParalogV3_029357	chr16:15061728-15061748_+|chr16:15074721-15074744_+
RRN3|---	ParalogV3_029354	chr16:15061727-15061747_+|chrX:54644318-54644341_-	ParalogV3_029358	chr16:15061728-15061748_+|chrX:54644318-54644341_-
FBRSL1|---	ParalogV3_029883	chr12:132583687-132583707_+|chr12:132576880-132576903_+	ParalogV3_029879	chr12:132583688-132583708_+|chr12:132576880-132576903_+
FBRSL1|---	ParalogV3_029884	chr12:132583687-132583707_+|chr12:132508137-132508160_+	ParalogV3_029880	chr12:132583688-132583708_+|chr12:132508137-132508160_+
FBRSL1|---	ParalogV3_029885	chr12:132583687-132583707_+|chr12:132581800-132581823_+	ParalogV3_029881	chr12:132583688-132583708_+|chr12:132581800-132581823_+
FBRSL1|---	ParalogV3_029886	chr12:132583687-132583707_+|chr7:33714127-33714150_+	ParalogV3_029882	chr12:132583688-132583708_+|chr7:33714127-33714150_+
ASNSD1|---	ParalogV3_030722	chr2:189667144-189667164_-|chr2:189667500-189667523_+	ParalogV3_030726	chr2:189667145-189667165_-|chr2:189667500-189667523_+
ASNSD1|---	ParalogV3_030723	chr2:189667144-189667164_-|chr2:189666993-189667016_-	ParalogV3_030727	chr2:189667145-189667165_-|chr2:189666993-189667016_-
ASNSD1|---	ParalogV3_030724	chr2:189667144-189667164_-|chr2:189667346-189667369_-	ParalogV3_030728	chr2:189667145-189667165_-|chr2:189667346-189667369_-
ASNSD1|---	ParalogV3_030725	chr2:189667144-189667164_-|chr19:10036897-10036920_+	ParalogV3_030729	chr2:189667145-189667165_-|chr19:10036897-10036920_+
RNF7|---	ParalogV3_031770	chr3:141738480-141738500_+|chr3:141743507-141743530_+	ParalogV3_031766	chr3:141738481-141738501_+|chr3:141743507-141743530_+
RNF7|---	ParalogV3_031771	chr3:141738480-141738500_+|chr3:141745156-141745179_+	ParalogV3_031767	chr3:141738481-141738501_+|chr3:141745156-141745179_+
RNF7|---	ParalogV3_031772	chr3:141738480-141738500_+|chr3:141745152-141745175_+	ParalogV3_031768	chr3:141738481-141738501_+|chr3:141745152-141745175_+
RNF7|---	ParalogV3_031773	chr3:141738480-141738500_+|chr1:82795834-82795857_+	ParalogV3_031769	chr3:141738481-141738501_+|chr1:82795834-82795857_+
BAG1|---	ParalogV3_032973	chr9:33255208-33255228_+|chr9:33259008-33259031_+	ParalogV3_032977	chr9:33255209-33255229_+|chr9:33259008-33259031_+
BAG1|---	ParalogV3_032974	chr9:33255208-33255228_+|chr9:33262814-33262837_-	ParalogV3_032978	chr9:33255209-33255229_+|chr9:33262814-33262837_-
BAG1|---	ParalogV3_032975	chr9:33255208-33255228_+|chr9:33259011-33259034_-	ParalogV3_032979	chr9:33255209-33255229_+|chr9:33259011-33259034_-
BAG1|---	ParalogV3_032976	chr9:33255208-33255228_+|chr21:38971981-38972004_+	ParalogV3_032980	chr9:33255209-33255229_+|chr21:38971981-38972004_+
C12orf49|---	ParalogV3_033377	chr12:116717794-116717814_+|chr12:116723203-116723226_-	ParalogV3_033381	chr12:116717795-116717815_+|chr12:116723203-116723226_-
C12orf49|---	ParalogV3_033378	chr12:116717794-116717814_+|chr12:116720426-116720449_-	ParalogV3_033382	chr12:116717795-116717815_+|chr12:116720426-116720449_-
C12orf49|---	ParalogV3_033379	chr12:116717794-116717814_+|chr12:116719858-116719881_-	ParalogV3_033383	chr12:116717795-116717815_+|chr12:116719858-116719881_-
C12orf49|---	ParalogV3_033380	chr12:116717794-116717814_+|chr17:71995361-71995384_-	ParalogV3_033384	chr12:116717795-116717815_+|chr17:71995361-71995384_-
SFT2D1|---	ParalogV3_033641	chr6:166329510-166329530_+|chr6:166328287-166328310_-	ParalogV3_033645	chr6:166329511-166329531_+|chr6:166328287-166328310_-
SFT2D1|---	ParalogV3_033642	chr6:166329510-166329530_+|chr6:166320239-166320262_-	ParalogV3_033646	chr6:166329511-166329531_+|chr6:166320239-166320262_-
SFT2D1|---	ParalogV3_033643	chr6:166329510-166329530_+|chr6:166328321-166328344_-	ParalogV3_033647	chr6:166329511-166329531_+|chr6:166328321-166328344_-
SFT2D1|---	ParalogV3_033644	chr6:166329510-166329530_+|chr9:79157841-79157864_-	ParalogV3_033648	chr6:166329511-166329531_+|chr9:79157841-79157864_-
RAB5B|---	ParalogV3_033921	chr12:55992193-55992213_+|chr12:55989971-55989994_+	ParalogV3_033917	chr12:55992194-55992214_+|chr12:55989971-55989994_+
RAB5B|---	ParalogV3_033922	chr12:55992193-55992213_+|chr12:55990677-55990700_+	ParalogV3_033918	chr12:55992194-55992214_+|chr12:55990677-55990700_+
RAB5B|---	ParalogV3_033923	chr12:55992193-55992213_+|chr12:55987081-55987104_+	ParalogV3_033919	chr12:55992194-55992214_+|chr12:55987081-55987104_+
RAB5B|---	ParalogV3_033924	chr12:55992193-55992213_+|chr5:29817075-29817098_+	ParalogV3_033920	chr12:55992194-55992214_+|chr5:29817075-29817098_+
CMTM3|---	ParalogV3_034131	chr16:66612625-66612645_+|chr16:66609898-66609921_+	ParalogV3_034127	chr16:66612626-66612646_+|chr16:66609898-66609921_+
CMTM3|---	ParalogV3_034132	chr16:66612625-66612645_+|chr16:66608411-66608434_+	ParalogV3_034128	chr16:66612626-66612646_+|chr16:66608411-66608434_+
CMTM3|---	ParalogV3_034133	chr16:66612625-66612645_+|chr16:66609913-66609936_+	ParalogV3_034129	chr16:66612626-66612646_+|chr16:66609913-66609936_+
CMTM3|---	ParalogV3_034134	chr16:66612625-66612645_+|chr17:12219912-12219935_+	ParalogV3_034130	chr16:66612626-66612646_+|chr17:12219912-12219935_+
GDF11|---	ParalogV3_035406	chr12:55749866-55749886_+|chr12:55749685-55749708_-	ParalogV3_035402	chr12:55749867-55749887_+|chr12:55749685-55749708_-
GDF11|---	ParalogV3_035407	chr12:55749866-55749886_+|chr12:55748634-55748657_-	ParalogV3_035403	chr12:55749867-55749887_+|chr12:55748634-55748657_-
GDF11|---	ParalogV3_035408	chr12:55749866-55749886_+|chr12:55748633-55748656_+	ParalogV3_035404	chr12:55749867-55749887_+|chr12:55748633-55748656_+
GDF11|---	ParalogV3_035409	chr12:55749866-55749886_+|chr19:49330249-49330272_+	ParalogV3_035405	chr12:55749867-55749887_+|chr19:49330249-49330272_+
TRMT1|---	ParalogV3_035795	chr19:13105065-13105085_-|chr19:13112995-13113018_-	ParalogV3_035799	chr19:13105066-13105086_-|chr19:13112995-13113018_-
TRMT1|---	ParalogV3_035796	chr19:13105065-13105085_-|chr19:13109816-13109839_-	ParalogV3_035800	chr19:13105066-13105086_-|chr19:13109816-13109839_-
TRMT1|---	ParalogV3_035797	chr19:13105065-13105085_-|chr19:13115375-13115398_+	ParalogV3_035801	chr19:13105066-13105086_-|chr19:13115375-13115398_+
TRMT1|---	ParalogV3_035798	chr19:13105065-13105085_-|chr11:94926690-94926713_+	ParalogV3_035802	chr19:13105066-13105086_-|chr11:94926690-94926713_+
RHNO1|---	ParalogV3_036599	chr12:2888349-2888369_-|chr12:2885353-2885376_-	ParalogV3_036603	chr12:2888350-2888370_-|chr12:2885353-2885376_-
RHNO1|---	ParalogV3_036600	chr12:2888349-2888369_-|chr12:2887926-2887949_+	ParalogV3_036604	chr12:2888350-2888370_-|chr12:2887926-2887949_+
RHNO1|---	ParalogV3_036601	chr12:2888349-2888369_-|chr12:2888121-2888144_-	ParalogV3_036605	chr12:2888350-2888370_-|chr12:2888121-2888144_-
RHNO1|---	ParalogV3_036602	chr12:2888349-2888369_-|chr19:9189508-9189531_+	ParalogV3_036606	chr12:2888350-2888370_-|chr19:9189508-9189531_+
SUCLG2|---	ParalogV3_037043	chr3:67400727-67400747_+|chr3:67498116-67498139_+	ParalogV3_037047	chr3:67400728-67400748_+|chr3:67498116-67498139_+
SUCLG2|---	ParalogV3_037044	chr3:67400727-67400747_+|chr3:67654565-67654588_-	ParalogV3_037048	chr3:67400728-67400748_+|chr3:67654565-67654588_-
SUCLG2|---	ParalogV3_037045	chr3:67400727-67400747_+|chr3:67520626-67520649_-	ParalogV3_037049	chr3:67400728-67400748_+|chr3:67520626-67520649_-
SUCLG2|---	ParalogV3_037046	chr3:67400727-67400747_+|chr12:84646629-84646652_+	ParalogV3_037050	chr3:67400728-67400748_+|chr12:84646629-84646652_+
RBM38|---	ParalogV3_038218	chr20:57391804-57391824_-|chr20:57393277-57393300_+	ParalogV3_038222	chr20:57391805-57391825_-|chr20:57393277-57393300_+
RBM38|---	ParalogV3_038219	chr20:57391804-57391824_-|chr20:57407801-57407824_+	ParalogV3_038223	chr20:57391805-57391825_-|chr20:57407801-57407824_+
RBM38|---	ParalogV3_038220	chr20:57391804-57391824_-|chr20:57392668-57392691_-	ParalogV3_038224	chr20:57391805-57391825_-|chr20:57392668-57392691_-
RBM38|---	ParalogV3_038221	chr20:57391804-57391824_-|chr16:60693002-60693025_-	ParalogV3_038225	chr20:57391805-57391825_-|chr16:60693002-60693025_-
LRP3|---	ParalogV3_039383	chr19:33207561-33207581_-|chr19:33196741-33196764_+	ParalogV3_039379	chr19:33207562-33207582_-|chr19:33196741-33196764_+
LRP3|---	ParalogV3_039384	chr19:33207561-33207581_-|chr19:33196717-33196740_+	ParalogV3_039380	chr19:33207562-33207582_-|chr19:33196717-33196740_+
LRP3|---	ParalogV3_039385	chr19:33207561-33207581_-|chr19:33204651-33204674_+	ParalogV3_039381	chr19:33207562-33207582_-|chr19:33204651-33204674_+
LRP3|---	ParalogV3_039386	chr19:33207561-33207581_-|chr22:19684114-19684137_-	ParalogV3_039382	chr19:33207562-33207582_-|chr22:19684114-19684137_-
KIAA2013|---	ParalogV3_039691	chr1:11922569-11922589_-|chr1:11923478-11923501_-	ParalogV3_039694	chr1:11922570-11922590_-|chr1:11923478-11923501_-
KIAA2013|---	ParalogV3_039692	chr1:11922569-11922589_-|chr1:11920321-11920344_-	ParalogV3_039695	chr1:11922570-11922590_-|chr1:11920321-11920344_-
KIAA2013|---	ParalogV3_039693	chr1:11922569-11922589_-|chr9:135183415-135183438_-	ParalogV3_039696	chr1:11922570-11922590_-|chr9:135183415-135183438_-
NRN1|---	ParalogV3_040837	chr6:6002391-6002411_-|chr6:6006701-6006724_+	ParalogV3_040841	chr6:6002392-6002412_-|chr6:6006701-6006724_+
NRN1|---	ParalogV3_040838	chr6:6002391-6002411_-|chr6:6006738-6006761_-	ParalogV3_040842	chr6:6002392-6002412_-|chr6:6006738-6006761_-
NRN1|---	ParalogV3_040839	chr6:6002391-6002411_-|chr6:5999129-5999152_+	ParalogV3_040843	chr6:6002392-6002412_-|chr6:5999129-5999152_+
NRN1|---	ParalogV3_040840	chr6:6002391-6002411_-|chr19:35479600-35479623_+	ParalogV3_040844	chr6:6002392-6002412_-|chr19:35479600-35479623_+
TRAPPC8|---	ParalogV3_041185	chr18:31830756-31830776_+|chr18:31849554-31849577_+	ParalogV3_041189	chr18:31830757-31830777_+|chr18:31849554-31849577_+
TRAPPC8|---	ParalogV3_041186	chr18:31830756-31830776_+|chr18:31916329-31916352_+	ParalogV3_041190	chr18:31830757-31830777_+|chr18:31916329-31916352_+
TRAPPC8|---	ParalogV3_041187	chr18:31830756-31830776_+|chr18:31908337-31908360_-	ParalogV3_041191	chr18:31830757-31830777_+|chr18:31908337-31908360_-
TRAPPC8|---	ParalogV3_041188	chr18:31830756-31830776_+|chr19:31659446-31659469_+	ParalogV3_041192	chr18:31830757-31830777_+|chr19:31659446-31659469_+
RANGRF|---	ParalogV3_041597	chr17:8289588-8289608_-|chr17:8288992-8289015_+	ParalogV3_041593	chr17:8289589-8289609_-|chr17:8288992-8289015_+
RANGRF|---	ParalogV3_041598	chr17:8289588-8289608_-|chr17:8289333-8289356_+	ParalogV3_041594	chr17:8289589-8289609_-|chr17:8289333-8289356_+
RANGRF|---	ParalogV3_041599	chr17:8289588-8289608_-|chr17:8288832-8288855_+	ParalogV3_041595	chr17:8289589-8289609_-|chr17:8288832-8288855_+
RANGRF|---	ParalogV3_041600	chr17:8289588-8289608_-|chr11:111585979-111586002_-	ParalogV3_041596	chr17:8289589-8289609_-|chr11:111585979-111586002_-
CASP8AP2|---	ParalogV3_042293	chr6:89871278-89871298_+|chr6:89866227-89866250_+	ParalogV3_042289	chr6:89871279-89871299_+|chr6:89866227-89866250_+
CASP8AP2|---	ParalogV3_042294	chr6:89871278-89871298_+|chr6:89866581-89866604_-	ParalogV3_042290	chr6:89871279-89871299_+|chr6:89866581-89866604_-
CASP8AP2|---	ParalogV3_042295	chr6:89871278-89871298_+|chr6:89867518-89867541_+	ParalogV3_042291	chr6:89871279-89871299_+|chr6:89867518-89867541_+
CASP8AP2|---	ParalogV3_042296	chr6:89871278-89871298_+|chr3:106059977-106060000_-	ParalogV3_042292	chr6:89871279-89871299_+|chr3:106059977-106060000_-
MRPL30|---	ParalogV3_042442	chr2:99186239-99186259_-|chr2:99195217-99195240_-	ParalogV3_042446	chr2:99186240-99186260_-|chr2:99195217-99195240_-
MRPL30|---	ParalogV3_042443	chr2:99186239-99186259_-|chr2:99188175-99188198_+	ParalogV3_042447	chr2:99186240-99186260_-|chr2:99188175-99188198_+
MRPL30|---	ParalogV3_042444	chr2:99186239-99186259_-|chr2:99194918-99194941_-	ParalogV3_042448	chr2:99186240-99186260_-|chr2:99194918-99194941_-
MRPL30|---	ParalogV3_042445	chr2:99186239-99186259_-|chr8:48885640-48885663_+	ParalogV3_042449	chr2:99186240-99186260_-|chr8:48885640-48885663_+
C4orf3|---	ParalogV3_042568	chr4:119300470-119300490_-|chr4:119304320-119304343_+	ParalogV3_042572	chr4:119300471-119300491_-|chr4:119304320-119304343_+
C4orf3|---	ParalogV3_042569	chr4:119300470-119300490_-|chr4:119304376-119304399_+	ParalogV3_042573	chr4:119300471-119300491_-|chr4:119304376-119304399_+
C4orf3|---	ParalogV3_042570	chr4:119300470-119300490_-|chr4:119300596-119300619_+	ParalogV3_042574	chr4:119300471-119300491_-|chr4:119300596-119300619_+
C4orf3|---	ParalogV3_042571	chr4:119300470-119300490_-|chr18:53654783-53654806_+	ParalogV3_042575	chr4:119300471-119300491_-|chr18:53654783-53654806_+
RAB5A|---	ParalogV3_042994	chr3:19950907-19950927_+|chr3:19976102-19976125_-	ParalogV3_042998	chr3:19950908-19950928_+|chr3:19976102-19976125_-
RAB5A|---	ParalogV3_042995	chr3:19950907-19950927_+|chr3:19983797-19983820_-	ParalogV3_042999	chr3:19950908-19950928_+|chr3:19983797-19983820_-
RAB5A|---	ParalogV3_042996	chr3:19950907-19950927_+|chr3:19983705-19983728_+	ParalogV3_043000	chr3:19950908-19950928_+|chr3:19983705-19983728_+
RAB5A|---	ParalogV3_042997	chr3:19950907-19950927_+|chr21:22474748-22474771_+	ParalogV3_043001	chr3:19950908-19950928_+|chr21:22474748-22474771_+
LSM1|---	ParalogV3_043138	chr8:38169849-38169869_-|chr8:38163820-38163843_-	ParalogV3_043142	chr8:38169850-38169870_-|chr8:38163820-38163843_-
LSM1|---	ParalogV3_043139	chr8:38169849-38169869_-|chr8:38172022-38172045_-	ParalogV3_043143	chr8:38169850-38169870_-|chr8:38172022-38172045_-
LSM1|---	ParalogV3_043140	chr8:38169849-38169869_-|chr8:38176305-38176328_-	ParalogV3_043144	chr8:38169850-38169870_-|chr8:38176305-38176328_-
LSM1|---	ParalogV3_043141	chr8:38169849-38169869_-|chr5:51803001-51803024_-	ParalogV3_043145	chr8:38169850-38169870_-|chr5:51803001-51803024_-
ADCY7|---	ParalogV3_043190	chr16:50315466-50315486_+|chr16:50291855-50291878_+	ParalogV3_043186	chr16:50315467-50315487_+|chr16:50291855-50291878_+
ADCY7|---	ParalogV3_043191	chr16:50315466-50315486_+|chr16:50310730-50310753_-	ParalogV3_043187	chr16:50315467-50315487_+|chr16:50310730-50310753_-
ADCY7|---	ParalogV3_043192	chr16:50315466-50315486_+|chr16:50312878-50312901_+	ParalogV3_043188	chr16:50315467-50315487_+|chr16:50312878-50312901_+
